Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 13:15:04,2024-01-15 13:21:08,6m - 4.397s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 13:15:04,2024-01-15 13:15:16,11.538s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 13:15:05,2024-01-15 13:15:05,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 13:15:05,2024-01-15 13:15:05,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 13:15:05,2024-01-15 13:15:06,1.299s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 13:15:06,2024-01-15 13:15:12,5.612s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 13:15:12,2024-01-15 13:15:14,1.667s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 13:15:14,2024-01-15 13:15:14,0.059s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 13:15:14,2024-01-15 13:15:14,0.831s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 13:15:14,2024-01-15 13:15:15,0.783s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 13:15:15,2024-01-15 13:15:16,0.732s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 13:15:16,2024-01-15 13:16:30,1m - 13.758s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 13:15:17,2024-01-15 13:15:17,0.066s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 13:15:17,2024-01-15 13:15:17,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 13:15:17,2024-01-15 13:15:17,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 13:15:17,2024-01-15 13:15:17,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 13:15:17,2024-01-15 13:15:18,0.568s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 13:15:18,2024-01-15 13:15:18,0.616s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 13:15:18,2024-01-15 13:15:19,0.756s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 13:15:19,2024-01-15 13:15:19,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 13:15:19,2024-01-15 13:15:20,0.566s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 13:15:20,2024-01-15 13:15:20,0.574s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 13:15:20,2024-01-15 13:15:21,0.717s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 13:15:21,2024-01-15 13:15:21,0.515s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 13:15:21,2024-01-15 13:15:22,0.584s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 13:15:22,2024-01-15 13:15:23,0.502s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 13:15:23,2024-01-15 13:15:23,0.587s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 13:15:23,2024-01-15 13:15:23,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 13:15:23,2024-01-15 13:15:23,0.000s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 13:15:23,2024-01-15 13:15:23,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 13:15:23,2024-01-15 13:15:23,0.002s,PASSED
