Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 13:29:04,2024-01-15 13:34:03,4m - 58.687s,ERROR
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 13:29:05,2024-01-15 13:29:18,13.356s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 13:29:05,2024-01-15 13:29:05,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 13:29:05,2024-01-15 13:29:05,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 13:29:05,2024-01-15 13:29:07,1.606s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 13:29:07,2024-01-15 13:29:14,6.921s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 13:29:14,2024-01-15 13:29:16,1.694s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 13:29:16,2024-01-15 13:29:16,0.073s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 13:29:16,2024-01-15 13:29:17,0.934s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 13:29:17,2024-01-15 13:29:17,0.705s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 13:29:17,2024-01-15 13:29:18,0.724s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 13:29:18,2024-01-15 13:30:19,1m - 0.744s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 13:29:20,2024-01-15 13:29:20,0.086s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 13:29:20,2024-01-15 13:29:20,0.019s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 13:29:20,2024-01-15 13:29:20,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 13:29:20,2024-01-15 13:29:20,0.003s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 13:29:20,2024-01-15 13:29:21,0.627s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 13:29:21,2024-01-15 13:29:21,0.654s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 13:29:21,2024-01-15 13:29:22,0.924s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 13:29:22,2024-01-15 13:29:22,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 13:29:22,2024-01-15 13:29:23,0.618s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 13:29:23,2024-01-15 13:29:23,0.623s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 13:29:23,2024-01-15 13:29:24,0.742s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 13:29:24,2024-01-15 13:29:25,0.572s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 13:29:25,2024-01-15 13:29:25,0.598s,PASSED
