Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 14:31:25,2024-01-10 14:32:56,1m - 31.382s,ERROR
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 14:31:26,2024-01-10 14:31:44,17.460s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 14:31:27,2024-01-10 14:31:27,0.003s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 14:31:27,2024-01-10 14:31:27,0.002s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 14:31:27,2024-01-10 14:31:30,2.540s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 14:31:30,2024-01-10 14:31:39,9.125s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 14:31:39,2024-01-10 14:31:41,2.195s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 14:31:41,2024-01-10 14:31:41,0.068s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 14:31:41,2024-01-10 14:31:42,0.918s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 14:31:42,2024-01-10 14:31:43,0.726s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 14:31:43,2024-01-10 14:31:44,0.728s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 14:31:44,2024-01-10 14:32:49,1m - 5.049s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:46,0.098s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:46,0.026s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:46,0.003s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:46,0.004s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:46,0.694s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 14:31:46,2024-01-10 14:31:47,0.694s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 14:31:47,2024-01-10 14:31:48,1.272s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 14:31:48,2024-01-10 14:31:48,0.001s,PASSED
else,Firefox 121.0,,,2024-01-10 14:31:48,2024-01-10 14:31:49,0.689s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 14:31:49,2024-01-10 14:31:50,0.686s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 14:31:50,2024-01-10 14:31:51,0.832s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 14:31:51,2024-01-10 14:31:51,0.557s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 14:31:51,2024-01-10 14:31:52,0.595s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 14:31:52,2024-01-10 14:31:52,0.576s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 14:31:52,2024-01-10 14:31:53,0.645s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.002s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.002s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:53,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-10 14:31:53,2024-01-10 14:31:56,3.041s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-10 14:31:56,2024-01-10 14:32:20,23.872s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-10 14:32:20,2024-01-10 14:32:21,0.741s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-10 14:32:21,2024-01-10 14:32:21,0.807s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-10 14:32:21,2024-01-10 14:32:22,0.689s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-10 14:32:22,2024-01-10 14:32:25,2.712s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-10 14:32:25,2024-01-10 14:32:27,1.709s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-10 14:32:27,2024-01-10 14:32:29,2.606s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-10 14:32:29,2024-01-10 14:32:31,1.552s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-10 14:32:31,2024-01-10 14:32:31,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 14:32:31,2024-01-10 14:32:31,0.629s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-10 14:32:31,2024-01-10 14:32:32,0.731s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-10 14:32:32,2024-01-10 14:32:33,0.620s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-10 14:32:33,2024-01-10 14:32:35,1.989s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-10 14:32:35,2024-01-10 14:32:35,0.802s,PASSED
