Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-16 08:54:41,2024-01-16 09:01:49,7m - 7.848s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-16 08:54:42,2024-01-16 08:54:52,10.370s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-16 08:54:42,2024-01-16 08:54:42,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-16 08:54:42,2024-01-16 08:54:42,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-16 08:54:42,2024-01-16 08:54:43,0.923s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-16 08:54:43,2024-01-16 08:54:48,5.359s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-16 08:54:48,2024-01-16 08:54:50,1.362s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-16 08:54:50,2024-01-16 08:54:50,0.055s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-16 08:54:50,2024-01-16 08:54:51,0.777s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-16 08:54:51,2024-01-16 08:54:51,0.722s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-16 08:54:51,2024-01-16 08:54:52,0.716s,PASSED
,,,,,,,
Test Cases/me corp/Transaction-AppBaru-InputData-inisiasi,Firefox 121.0,,,2024-01-16 08:54:52,2024-01-16 08:56:25,1m - 33.210s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-16 08:54:53,2024-01-16 08:54:53,0.080s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-16 08:54:53,2024-01-16 08:54:53,0.019s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-16 08:54:53,2024-01-16 08:54:53,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-16 08:54:53,2024-01-16 08:54:53,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-16 08:54:53,2024-01-16 08:54:54,0.573s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-16 08:54:54,2024-01-16 08:54:54,0.607s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-16 08:54:54,2024-01-16 08:54:55,0.581s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-16 08:54:55,2024-01-16 08:54:55,0.001s,PASSED
