Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 16:33:27,2024-01-09 16:34:34,1m - 6.926s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 16:33:28,2024-01-09 16:33:38,9.965s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 16:33:28,2024-01-09 16:33:28,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 16:33:28,2024-01-09 16:33:28,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 16:33:28,2024-01-09 16:33:29,1.076s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 16:33:29,2024-01-09 16:33:34,5.020s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 16:33:34,2024-01-09 16:33:35,0.991s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 16:33:35,2024-01-09 16:33:35,0.042s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 16:33:35,2024-01-09 16:33:36,0.782s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 16:33:36,2024-01-09 16:33:37,0.766s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 16:33:37,2024-01-09 16:33:38,0.730s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 16:33:38,2024-01-09 16:34:34,56.495s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 16:33:39,2024-01-09 16:33:39,0.064s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 16:33:39,2024-01-09 16:33:39,0.017s,PASSED
