Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 15:49:34,2024-01-10 15:54:12,4m - 37.544s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 15:49:35,2024-01-10 15:49:46,11.365s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 15:49:36,2024-01-10 15:49:36,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 15:49:36,2024-01-10 15:49:36,0.000s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 15:49:36,2024-01-10 15:49:37,1.463s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 15:49:37,2024-01-10 15:49:43,6.118s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 15:49:43,2024-01-10 15:49:44,0.884s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 15:49:44,2024-01-10 15:49:44,0.041s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 15:49:44,2024-01-10 15:49:45,0.850s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 15:49:45,2024-01-10 15:49:46,0.703s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 15:49:46,2024-01-10 15:49:46,0.705s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 15:49:46,2024-01-10 15:51:10,1m - 23.633s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 15:49:48,2024-01-10 15:49:48,0.075s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 15:49:48,2024-01-10 15:49:48,0.019s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 15:49:48,2024-01-10 15:49:48,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 15:49:48,2024-01-10 15:49:48,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 15:49:48,2024-01-10 15:49:49,0.604s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 15:49:49,2024-01-10 15:49:49,0.648s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 15:49:49,2024-01-10 15:49:50,0.976s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 15:49:50,2024-01-10 15:49:50,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 15:49:50,2024-01-10 15:49:51,0.587s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 15:49:51,2024-01-10 15:49:51,0.621s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 15:49:51,2024-01-10 15:49:52,0.720s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 15:49:52,2024-01-10 15:49:53,0.494s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 15:49:53,2024-01-10 15:49:53,0.601s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 15:49:53,2024-01-10 15:49:54,0.522s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.675s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:54,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-10 15:49:54,2024-01-10 15:49:56,1.800s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-10 15:49:56,2024-01-10 15:49:57,0.355s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-10 15:49:57,2024-01-10 15:50:39,42.572s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-10 15:50:39,2024-01-10 15:50:40,0.781s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-10 15:50:40,2024-01-10 15:50:41,0.735s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-10 15:50:41,2024-01-10 15:50:43,2.332s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-10 15:50:43,2024-01-10 15:50:45,1.518s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-10 15:50:45,2024-01-10 15:50:46,1.964s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-10 15:50:46,2024-01-10 15:50:47,0.934s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-10 15:50:47,2024-01-10 15:50:47,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 15:50:47,2024-01-10 15:50:48,0.557s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-10 15:50:48,2024-01-10 15:50:49,0.574s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-10 15:50:49,2024-01-10 15:50:49,0.640s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-10 15:50:49,2024-01-10 15:50:57,7.922s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-10 15:50:57,2024-01-10 15:50:58,0.507s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-10 15:50:58,2024-01-10 15:50:58,0.610s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-10 15:50:58,2024-01-10 15:50:59,1.038s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Rejectlist""))",Firefox 121.0,,,2024-01-10 15:50:59,2024-01-10 15:51:00,0.579s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 15:51:00,2024-01-10 15:51:03,3.007s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_OK""))",Firefox 121.0,,,2024-01-10 15:51:03,2024-01-10 15:51:03,0.593s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Ya""))",Firefox 121.0,,,2024-01-10 15:51:03,2024-01-10 15:51:05,1.087s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 15:51:05,2024-01-10 15:51:08,3.016s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Firefox 121.0,,,2024-01-10 15:51:08,2024-01-10 15:51:10,2.549s,PASSED
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,Firefox 121.0,,,2024-01-10 15:51:10,2024-01-10 15:54:12,3m - 1.842s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 15:51:11,2024-01-10 15:51:11,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-10 15:51:11,2024-01-10 15:51:13,1.260s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-10 15:51:13,2024-01-10 15:51:13,0.413s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 15:51:13,2024-01-10 15:51:14,0.673s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-10 15:51:14,2024-01-10 15:51:15,1.427s,PASSED
"markPassed(""scenario 1 - Masuk submenu surat keterangan domisili"")",Firefox 121.0,,,2024-01-10 15:51:15,2024-01-10 15:51:15,0.017s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 15:51:15,2024-01-10 15:51:16,0.704s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), userDir + cobaKTP.replace(""/"", ""\""))",Firefox 121.0,,,2024-01-10 15:51:16,2024-01-10 15:51:17,1.715s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-capture-surat-keterangan-domisili-berhasil.png"")",Firefox 121.0,,,2024-01-10 15:51:17,2024-01-10 15:51:19,1.926s,PASSED
"markPassed(""scenario 1 - Capture surat keterangan domisili berhasil"")",Firefox 121.0,,,2024-01-10 15:51:19,2024-01-10 15:51:19,0.001s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Firefox 121.0,,,2024-01-10 15:51:19,2024-01-10 15:51:20,0.707s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Masuk-submenu-FAP.png"")",Firefox 121.0,,,2024-01-10 15:51:20,2024-01-10 15:51:22,2.398s,PASSED
