Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 14:30:38,2024-01-15 14:36:49,6m - 10.809s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 14:30:38,2024-01-15 14:30:50,11.998s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 14:30:39,2024-01-15 14:30:39,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 14:30:39,2024-01-15 14:30:39,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 14:30:39,2024-01-15 14:30:40,1.213s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 14:30:40,2024-01-15 14:30:46,6.330s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 14:30:46,2024-01-15 14:30:48,1.164s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 14:30:48,2024-01-15 14:30:48,0.363s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 14:30:48,2024-01-15 14:30:49,0.832s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 14:30:49,2024-01-15 14:30:50,0.808s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 14:30:50,2024-01-15 14:30:50,0.733s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 14:30:50,2024-01-15 14:31:54,1m - 3.798s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 14:30:52,2024-01-15 14:30:52,0.103s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 14:30:52,2024-01-15 14:30:52,0.027s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 14:30:52,2024-01-15 14:30:52,0.003s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 14:30:52,2024-01-15 14:30:52,0.004s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 14:30:52,2024-01-15 14:30:53,0.682s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 14:30:53,2024-01-15 14:30:53,0.680s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 14:30:53,2024-01-15 14:30:54,0.935s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 14:30:54,2024-01-15 14:30:54,0.001s,PASSED
else,Firefox 121.0,,,2024-01-15 14:30:54,2024-01-15 14:30:55,0.572s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 14:30:55,2024-01-15 14:30:55,0.621s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 14:30:55,2024-01-15 14:30:56,0.702s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 14:30:56,2024-01-15 14:30:57,0.497s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 14:30:57,2024-01-15 14:30:57,0.568s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 14:30:57,2024-01-15 14:30:58,0.502s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.602s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.002s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.002s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 14:30:58,2024-01-15 14:30:58,0.002s,PASSED
