Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 10:35:48,2024-01-10 10:37:16,1m - 28.380s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 10:35:49,2024-01-10 10:36:00,11.868s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 10:35:49,2024-01-10 10:35:49,0.003s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 10:35:49,2024-01-10 10:35:49,0.002s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 10:35:49,2024-01-10 10:35:51,1.533s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 10:35:51,2024-01-10 10:35:57,5.790s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 10:35:57,2024-01-10 10:35:58,1.503s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 10:35:58,2024-01-10 10:35:58,0.049s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 10:35:58,2024-01-10 10:35:59,0.782s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 10:35:59,2024-01-10 10:36:00,0.761s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 10:36:00,2024-01-10 10:36:00,0.730s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 10:36:00,2024-01-10 10:37:16,1m - 16.009s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 10:36:01,2024-01-10 10:36:02,0.060s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 10:36:02,2024-01-10 10:36:02,0.012s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 10:36:02,2024-01-10 10:36:02,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 10:36:02,2024-01-10 10:36:02,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 10:36:02,2024-01-10 10:36:02,0.581s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 10:36:02,2024-01-10 10:36:03,0.619s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 10:36:03,2024-01-10 10:36:04,0.814s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 10:36:04,2024-01-10 10:36:04,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 10:36:04,2024-01-10 10:36:04,0.566s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 10:36:04,2024-01-10 10:36:05,0.574s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 10:36:05,2024-01-10 10:36:06,1.116s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 10:36:06,2024-01-10 10:36:06,0.491s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 10:36:06,2024-01-10 10:36:07,0.616s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 10:36:07,2024-01-10 10:36:07,0.557s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 10:36:07,2024-01-10 10:36:08,0.575s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.000s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.001s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.002s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:08,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-10 10:36:08,2024-01-10 10:36:10,2.304s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-10 10:36:10,2024-01-10 10:36:11,0.389s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-10 10:36:11,2024-01-10 10:36:47,35.896s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-10 10:36:47,2024-01-10 10:36:47,0.779s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-10 10:36:47,2024-01-10 10:36:48,0.719s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-10 10:36:48,2024-01-10 10:36:51,2.403s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-10 10:36:51,2024-01-10 10:36:52,1.477s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-10 10:36:52,2024-01-10 10:36:54,1.841s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-10 10:36:54,2024-01-10 10:36:55,0.806s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-10 10:36:55,2024-01-10 10:36:55,0.001s,PASSED
else,Firefox 121.0,,,2024-01-10 10:36:55,2024-01-10 10:36:55,0.682s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-10 10:36:55,2024-01-10 10:36:56,0.500s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-10 10:36:56,2024-01-10 10:36:56,0.587s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-10 10:36:56,2024-01-10 10:37:05,8.460s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-10 10:37:05,2024-01-10 10:37:05,0.545s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-10 10:37:05,2024-01-10 10:37:06,0.585s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-10 10:37:06,2024-01-10 10:37:07,1.447s,PASSED
