Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,,,,2024-01-15 14:30:26,2024-01-15 14:30:34,8.493s,ERROR
,,,,,,,
Test Cases/me corp/Login,,,,2024-01-15 14:30:26,2024-01-15 14:30:30,4.124s,FAILED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2024-01-15 14:30:27,2024-01-15 14:30:27,0.002s,PASSED
"password = ""Mobile123+""",,,,2024-01-15 14:30:27,2024-01-15 14:30:27,0.002s,PASSED
switch (role),,,,2024-01-15 14:30:27,2024-01-15 14:30:28,1.347s,PASSED
"openBrowser("""")",,,,2024-01-15 14:30:28,2024-01-15 14:30:30,2.261s,FAILED
,,,,,,,
Test Cases/me corp/inisiasi,,,,2024-01-15 14:30:30,2024-01-15 14:30:31,0.915s,ERROR
robot = new java.awt.Robot(),,,,2024-01-15 14:30:31,2024-01-15 14:30:31,0.061s,PASSED
driver = getWebDriver(),,,,2024-01-15 14:30:31,2024-01-15 14:30:31,0.018s,ERROR
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,,,,2024-01-15 14:30:31,2024-01-15 14:30:33,1.905s,FAILED
userDir = getProjectDir(),,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.168s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.129s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.127s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",,,,2024-01-15 14:30:33,2024-01-15 14:30:33,0.030s,FAILED
,,,,,,,
Test Cases/me corp/corporateLoan,,,,2024-01-15 14:30:33,2024-01-15 14:30:34,1.042s,FAILED
userDir = getProjectDir(),,,,2024-01-15 14:30:34,2024-01-15 14:30:34,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,,,,2024-01-15 14:30:34,2024-01-15 14:30:34,0.001s,PASSED
"click(findTestObject(""ME_AppPending/span_Collateral dan Loan""))",,,,2024-01-15 14:30:34,2024-01-15 14:30:34,0.065s,FAILED
