Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 16:36:32,2024-01-09 16:37:39,1m - 7.413s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 16:36:33,2024-01-09 16:36:42,9.963s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 16:36:33,2024-01-09 16:36:33,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 16:36:33,2024-01-09 16:36:33,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 16:36:33,2024-01-09 16:36:34,1.126s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 16:36:34,2024-01-09 16:36:39,5.034s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 16:36:39,2024-01-09 16:36:40,0.944s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 16:36:40,2024-01-09 16:36:40,0.045s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 16:36:40,2024-01-09 16:36:41,0.780s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 16:36:41,2024-01-09 16:36:42,0.769s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 16:36:42,2024-01-09 16:36:42,0.716s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 16:36:42,2024-01-09 16:37:39,57.016s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 16:36:43,2024-01-09 16:36:44,0.059s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 16:36:44,2024-01-09 16:36:44,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 16:36:44,2024-01-09 16:36:44,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 16:36:44,2024-01-09 16:36:44,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 16:36:44,2024-01-09 16:36:44,0.577s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 16:36:44,2024-01-09 16:36:45,0.619s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 16:36:45,2024-01-09 16:36:45,0.642s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 16:36:45,2024-01-09 16:36:45,0.001s,PASSED
else,Firefox 121.0,,,2024-01-09 16:36:45,2024-01-09 16:36:46,0.569s,PASSED
