Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 14:30:39,2024-01-09 14:32:04,1m - 24.198s,PASSED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 14:30:40,2024-01-09 14:30:54,13.618s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 14:30:41,2024-01-09 14:30:41,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 14:30:41,2024-01-09 14:30:41,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 14:30:41,2024-01-09 14:30:42,1.203s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 14:30:42,2024-01-09 14:30:49,7.027s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 14:30:49,2024-01-09 14:30:51,2.478s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 14:30:51,2024-01-09 14:30:51,0.062s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 14:30:51,2024-01-09 14:30:52,0.833s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 14:30:52,2024-01-09 14:30:53,0.708s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 14:30:53,2024-01-09 14:30:54,0.670s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 14:30:54,2024-01-09 14:32:04,1m - 10.084s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 14:30:55,2024-01-09 14:30:55,0.074s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 14:30:55,2024-01-09 14:30:55,0.017s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 14:30:55,2024-01-09 14:30:55,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 14:30:55,2024-01-09 14:30:55,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 14:30:55,2024-01-09 14:30:56,0.607s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 14:30:56,2024-01-09 14:30:57,0.687s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 14:30:57,2024-01-09 14:30:57,0.904s,PASSED
