Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 16:49:18,2024-01-10 16:54:13,4m - 54.767s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 16:49:19,2024-01-10 16:49:32,13.042s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 16:49:19,2024-01-10 16:49:19,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 16:49:19,2024-01-10 16:49:19,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 16:49:19,2024-01-10 16:49:21,1.497s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 16:49:21,2024-01-10 16:49:28,7.229s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 16:49:28,2024-01-10 16:49:29,1.282s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 16:49:29,2024-01-10 16:49:29,0.042s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 16:49:29,2024-01-10 16:49:30,0.833s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 16:49:30,2024-01-10 16:49:31,0.789s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 16:49:31,2024-01-10 16:49:32,0.660s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 16:49:32,2024-01-10 16:50:57,1m - 25.510s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 16:49:33,2024-01-10 16:49:33,0.100s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 16:49:33,2024-01-10 16:49:33,0.015s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 16:49:33,2024-01-10 16:49:33,0.002s,PASSED
