Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 16:32:47,2024-01-10 16:33:48,1m - 0.136s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 16:32:48,2024-01-10 16:33:00,12.282s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 16:32:48,2024-01-10 16:32:48,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 16:32:48,2024-01-10 16:32:48,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 16:32:48,2024-01-10 16:32:50,1.473s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 16:32:50,2024-01-10 16:32:56,5.964s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 16:32:56,2024-01-10 16:32:58,1.736s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 16:32:58,2024-01-10 16:32:58,0.322s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 16:32:58,2024-01-10 16:32:59,0.788s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 16:32:59,2024-01-10 16:33:00,0.772s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 16:33:00,2024-01-10 16:33:00,0.674s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 16:33:00,2024-01-10 16:33:20,20.003s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:02,0.071s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:02,0.017s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:02,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:02,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:02,0.623s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 16:33:02,2024-01-10 16:33:03,0.727s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 16:33:03,2024-01-10 16:33:04,0.829s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 16:33:04,2024-01-10 16:33:04,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 16:33:04,2024-01-10 16:33:05,0.600s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 16:33:05,2024-01-10 16:33:05,0.743s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 16:33:05,2024-01-10 16:33:06,0.793s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 16:33:06,2024-01-10 16:33:07,0.523s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 16:33:07,2024-01-10 16:33:07,0.588s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 16:33:07,2024-01-10 16:33:08,0.557s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 16:33:08,2024-01-10 16:33:08,0.624s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 16:33:08,2024-01-10 16:33:08,0.003s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 16:33:08,2024-01-10 16:33:08,0.002s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 16:33:08,2024-01-10 16:33:08,0.001s,PASSED
