Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 13:22:29,2024-01-15 13:27:29,5m - 0.095s,ERROR
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 13:22:29,2024-01-15 13:22:40,10.549s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 13:22:30,2024-01-15 13:22:30,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 13:22:30,2024-01-15 13:22:30,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 13:22:30,2024-01-15 13:22:31,1.273s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 13:22:31,2024-01-15 13:22:37,5.430s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 13:22:37,2024-01-15 13:22:38,1.000s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 13:22:38,2024-01-15 13:22:38,0.038s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 13:22:38,2024-01-15 13:22:38,0.798s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 13:22:38,2024-01-15 13:22:39,0.749s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 13:22:39,2024-01-15 13:22:40,0.715s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 13:22:40,2024-01-15 13:23:38,58.542s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 13:22:41,2024-01-15 13:22:41,0.062s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 13:22:41,2024-01-15 13:22:41,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 13:22:41,2024-01-15 13:22:41,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 13:22:41,2024-01-15 13:22:41,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 13:22:41,2024-01-15 13:22:42,0.587s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 13:22:42,2024-01-15 13:22:42,0.602s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 13:22:42,2024-01-15 13:22:43,0.747s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 13:22:43,2024-01-15 13:22:43,0.001s,PASSED
else,Firefox 121.0,,,2024-01-15 13:22:43,2024-01-15 13:22:44,0.574s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 13:22:44,2024-01-15 13:22:44,0.594s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 13:22:44,2024-01-15 13:22:45,0.700s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 13:22:45,2024-01-15 13:22:45,0.529s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 13:22:45,2024-01-15 13:22:46,0.603s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 13:22:46,2024-01-15 13:22:47,0.521s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.585s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.000s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.000s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:47,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-15 13:22:47,2024-01-15 13:22:49,2.047s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-15 13:22:49,2024-01-15 13:23:13,23.357s,PASSED
npwpTemp = nanoTime().toString(),Firefox 121.0,,,2024-01-15 13:23:13,2024-01-15 13:23:13,0.011s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwpTemp)",Firefox 121.0,,,2024-01-15 13:23:13,2024-01-15 13:23:13,0.713s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-15 13:23:13,2024-01-15 13:23:14,0.700s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-15 13:23:14,2024-01-15 13:23:15,0.721s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-15 13:23:15,2024-01-15 13:23:17,2.298s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-15 13:23:17,2024-01-15 13:23:18,1.445s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-15 13:23:18,2024-01-15 13:23:20,1.587s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-15 13:23:20,2024-01-15 13:23:21,0.920s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-15 13:23:21,2024-01-15 13:23:21,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 13:23:21,2024-01-15 13:23:21,0.576s,PASSED
