Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 15:26:43,2024-01-09 15:27:36,53.655s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 15:26:43,2024-01-09 15:26:55,12.006s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 15:26:44,2024-01-09 15:26:44,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 15:26:44,2024-01-09 15:26:44,0.002s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 15:26:44,2024-01-09 15:26:45,1.151s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 15:26:45,2024-01-09 15:26:50,5.656s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 15:26:50,2024-01-09 15:26:52,2.020s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 15:26:52,2024-01-09 15:26:53,0.338s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 15:26:53,2024-01-09 15:26:54,0.786s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 15:26:54,2024-01-09 15:26:54,0.762s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 15:26:54,2024-01-09 15:26:55,0.763s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 15:26:55,2024-01-09 15:27:36,41.197s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 15:26:56,2024-01-09 15:26:57,0.058s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 15:26:57,2024-01-09 15:26:57,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 15:26:57,2024-01-09 15:26:57,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 15:26:57,2024-01-09 15:26:57,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 15:26:57,2024-01-09 15:26:57,0.565s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 15:26:57,2024-01-09 15:26:58,0.594s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 15:26:58,2024-01-09 15:26:58,0.691s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 15:26:58,2024-01-09 15:26:59,0.568s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-09 15:26:59,2024-01-09 15:27:00,0.617s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas"")",Firefox 121.0,,,2024-01-09 15:27:00,2024-01-09 15:27:00,0.692s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-09 15:27:00,2024-01-09 15:27:01,0.537s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-09 15:27:01,2024-01-09 15:27:01,0.580s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-09 15:27:01,2024-01-09 15:27:02,0.511s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.576s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.001s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.000s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:02,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-09 15:27:02,2024-01-09 15:27:05,2.114s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-09 15:27:05,2024-01-09 15:27:05,0.369s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-09 15:27:05,2024-01-09 15:27:36,31.380s,FAILED
