Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 14:36:03,2024-01-10 14:37:38,1m - 34.768s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 14:36:04,2024-01-10 14:36:22,17.742s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 14:36:05,2024-01-10 14:36:05,0.003s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 14:36:05,2024-01-10 14:36:05,0.002s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 14:36:05,2024-01-10 14:36:07,2.270s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 14:36:07,2024-01-10 14:36:17,9.790s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 14:36:17,2024-01-10 14:36:19,2.067s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 14:36:19,2024-01-10 14:36:19,0.062s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 14:36:19,2024-01-10 14:36:20,0.931s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 14:36:20,2024-01-10 14:36:21,0.774s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 14:36:21,2024-01-10 14:36:22,0.773s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 14:36:22,2024-01-10 14:37:25,1m - 2.907s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 14:36:24,2024-01-10 14:36:24,0.121s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 14:36:24,2024-01-10 14:36:24,0.023s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 14:36:24,2024-01-10 14:36:24,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 14:36:24,2024-01-10 14:36:24,0.003s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 14:36:24,2024-01-10 14:36:25,0.654s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 14:36:25,2024-01-10 14:36:25,0.730s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 14:36:25,2024-01-10 14:36:26,1.132s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 14:36:26,2024-01-10 14:36:26,0.001s,PASSED
else,Firefox 121.0,,,2024-01-10 14:36:26,2024-01-10 14:36:27,0.621s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 14:36:27,2024-01-10 14:36:28,0.631s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 14:36:28,2024-01-10 14:36:29,0.796s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 14:36:29,2024-01-10 14:36:29,0.750s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 14:36:29,2024-01-10 14:36:30,0.634s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 14:36:30,2024-01-10 14:36:31,0.574s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.664s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.002s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:31,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-10 14:36:31,2024-01-10 14:36:34,3.314s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-10 14:36:34,2024-01-10 14:36:59,24.011s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-10 14:36:59,2024-01-10 14:36:59,0.737s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-10 14:36:59,2024-01-10 14:37:00,0.718s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-10 14:37:00,2024-01-10 14:37:01,0.676s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-10 14:37:01,2024-01-10 14:37:03,2.822s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-10 14:37:03,2024-01-10 14:37:05,1.741s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-10 14:37:05,2024-01-10 14:37:08,2.544s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-10 14:37:08,2024-01-10 14:37:09,1.380s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-10 14:37:09,2024-01-10 14:37:09,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 14:37:09,2024-01-10 14:37:10,0.609s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-10 14:37:10,2024-01-10 14:37:10,0.722s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-10 14:37:10,2024-01-10 14:37:11,0.619s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-10 14:37:11,2024-01-10 14:37:13,2.001s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-10 14:37:13,2024-01-10 14:37:14,0.753s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-10 14:37:14,2024-01-10 14:37:14,0.640s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-10 14:37:14,2024-01-10 14:37:15,0.896s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Rejectlist""))",Firefox 121.0,,,2024-01-10 14:37:15,2024-01-10 14:37:16,0.605s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 14:37:16,2024-01-10 14:37:19,3.012s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_OK""))",Firefox 121.0,,,2024-01-10 14:37:19,2024-01-10 14:37:20,0.625s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Ya""))",Firefox 121.0,,,2024-01-10 14:37:20,2024-01-10 14:37:21,1.213s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 14:37:21,2024-01-10 14:37:24,3.006s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Firefox 121.0,,,2024-01-10 14:37:24,2024-01-10 14:37:25,0.879s,PASSED
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,Firefox 121.0,,,2024-01-10 14:37:25,2024-01-10 14:37:38,12.966s,FAILED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 14:37:28,2024-01-10 14:37:28,0.002s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-10 14:37:28,2024-01-10 14:37:33,5.424s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-10 14:37:33,2024-01-10 14:37:34,0.473s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 14:37:34,2024-01-10 14:37:35,0.832s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-10 14:37:35,2024-01-10 14:37:36,1.539s,PASSED
"markPassed(""scenario 1 - Masuk submenu surat keterangan domisili"")",Firefox 121.0,,,2024-01-10 14:37:36,2024-01-10 14:37:36,0.025s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 14:37:36,2024-01-10 14:37:37,0.800s,PASSED
"popup.popup.uploadFile(findTestObject(""Input_Corporate/Capture_""), userDir + cobaKTP)",Firefox 121.0,,,2024-01-10 14:37:37,2024-01-10 14:37:38,0.548s,FAILED
