Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 16:29:54,2024-01-09 16:30:25,30.628s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 16:29:54,2024-01-09 16:30:06,11.161s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 16:29:55,2024-01-09 16:29:55,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 16:29:55,2024-01-09 16:29:55,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 16:29:55,2024-01-09 16:29:56,1.106s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 16:29:56,2024-01-09 16:30:01,4.800s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 16:30:01,2024-01-09 16:30:03,2.153s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 16:30:03,2024-01-09 16:30:03,0.338s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 16:30:03,2024-01-09 16:30:04,0.744s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 16:30:04,2024-01-09 16:30:05,0.769s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 16:30:05,2024-01-09 16:30:06,0.699s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 16:30:06,2024-01-09 16:30:25,18.981s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:07,0.071s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:07,0.015s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:07,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:07,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:07,0.584s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 16:30:07,2024-01-09 16:30:08,0.622s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 16:30:08,2024-01-09 16:30:09,0.706s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 16:30:09,2024-01-09 16:30:09,0.568s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-09 16:30:09,2024-01-09 16:30:10,0.575s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas"")",Firefox 121.0,,,2024-01-09 16:30:10,2024-01-09 16:30:11,0.683s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-09 16:30:11,2024-01-09 16:30:11,0.501s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-09 16:30:11,2024-01-09 16:30:12,0.614s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-09 16:30:12,2024-01-09 16:30:12,0.549s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-09 16:30:12,2024-01-09 16:30:13,0.603s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.002s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.003s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:13,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-09 16:30:13,2024-01-09 16:30:15,1.924s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-09 16:30:15,2024-01-09 16:30:15,0.372s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-09 16:30:15,2024-01-09 16:30:25,9.528s,FAILED
