Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 15:14:17,2024-01-09 15:16:20,2m - 3.079s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 15:14:17,2024-01-09 15:14:28,11.169s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 15:14:18,2024-01-09 15:14:18,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 15:14:18,2024-01-09 15:14:18,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 15:14:18,2024-01-09 15:14:19,1.129s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 15:14:19,2024-01-09 15:14:25,5.850s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 15:14:25,2024-01-09 15:14:26,1.283s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 15:14:26,2024-01-09 15:14:26,0.047s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 15:14:26,2024-01-09 15:14:27,0.799s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 15:14:27,2024-01-09 15:14:28,0.767s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 15:14:28,2024-01-09 15:14:28,0.728s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 15:14:28,2024-01-09 15:16:20,1m - 51.463s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 15:14:29,2024-01-09 15:14:30,0.071s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 15:14:30,2024-01-09 15:14:30,0.022s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 15:14:30,2024-01-09 15:14:30,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 15:14:30,2024-01-09 15:14:30,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 15:14:30,2024-01-09 15:14:30,0.566s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 15:14:30,2024-01-09 15:14:31,0.608s,PASSED
