Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-15 11:11:02,2024-01-15 11:17:39,6m - 37.331s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-15 11:11:02,2024-01-15 11:11:13,11.129s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-15 11:11:03,2024-01-15 11:11:03,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-15 11:11:03,2024-01-15 11:11:03,0.000s,PASSED
switch (role),Firefox 121.0,,,2024-01-15 11:11:03,2024-01-15 11:11:04,1.079s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-15 11:11:04,2024-01-15 11:11:10,5.709s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-15 11:11:10,2024-01-15 11:11:11,1.416s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-15 11:11:11,2024-01-15 11:11:11,0.039s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), ""20111907"")",Firefox 121.0,,,2024-01-15 11:11:11,2024-01-15 11:11:12,0.802s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-15 11:11:12,2024-01-15 11:11:13,0.793s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-15 11:11:13,2024-01-15 11:11:13,0.733s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-15 11:11:14,2024-01-15 11:12:41,1m - 27.023s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-15 11:11:15,2024-01-15 11:11:15,0.098s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-15 11:11:15,2024-01-15 11:11:15,0.020s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-15 11:11:15,2024-01-15 11:11:15,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-15 11:11:15,2024-01-15 11:11:15,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-15 11:11:15,2024-01-15 11:11:16,1.250s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-15 11:11:16,2024-01-15 11:11:17,0.603s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-15 11:11:17,2024-01-15 11:11:17,0.677s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-15 11:11:17,2024-01-15 11:11:17,0.000s,PASSED
else,Firefox 121.0,,,2024-01-15 11:11:17,2024-01-15 11:11:18,0.562s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-15 11:11:18,2024-01-15 11:11:18,0.593s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-15 11:11:18,2024-01-15 11:11:19,0.682s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-15 11:11:19,2024-01-15 11:11:20,0.503s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-15 11:11:20,2024-01-15 11:11:20,0.590s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-15 11:11:20,2024-01-15 11:11:21,0.467s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-15 11:11:21,2024-01-15 11:11:21,0.576s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-15 11:11:21,2024-01-15 11:11:21,0.000s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-15 11:11:21,2024-01-15 11:11:21,0.000s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-15 11:11:21,2024-01-15 11:11:21,0.001s,PASSED
