Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 16:23:12,2024-01-09 16:24:11,59.526s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 16:23:12,2024-01-09 16:23:22,9.981s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 16:23:13,2024-01-09 16:23:13,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 16:23:13,2024-01-09 16:23:13,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 16:23:13,2024-01-09 16:23:14,1.080s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 16:23:14,2024-01-09 16:23:19,5.007s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 16:23:19,2024-01-09 16:23:20,1.064s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 16:23:20,2024-01-09 16:23:20,0.048s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 16:23:20,2024-01-09 16:23:21,0.780s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 16:23:21,2024-01-09 16:23:22,0.772s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 16:23:22,2024-01-09 16:23:22,0.702s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 16:23:22,2024-01-09 16:24:11,49.123s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 16:23:23,2024-01-09 16:23:23,0.057s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 16:23:23,2024-01-09 16:23:23,0.013s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 16:23:23,2024-01-09 16:23:23,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 16:23:23,2024-01-09 16:23:23,0.001s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 16:23:23,2024-01-09 16:23:24,0.583s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 16:23:24,2024-01-09 16:23:25,0.629s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 16:23:25,2024-01-09 16:23:25,0.683s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 16:23:25,2024-01-09 16:23:26,0.576s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-09 16:23:26,2024-01-09 16:23:26,0.578s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), ""Perseroan Terbatas"")",Firefox 121.0,,,2024-01-09 16:23:26,2024-01-09 16:23:27,0.692s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-09 16:23:27,2024-01-09 16:23:28,0.487s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-09 16:23:28,2024-01-09 16:23:28,0.579s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-09 16:23:28,2024-01-09 16:23:29,0.570s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.599s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.001s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.001s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:29,0.001s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-09 16:23:29,2024-01-09 16:23:31,1.885s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-09 16:23:31,2024-01-09 16:23:55,23.463s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwp)",Firefox 121.0,,,2024-01-09 16:23:55,2024-01-09 16:23:55,0.677s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-09 16:23:55,2024-01-09 16:23:56,0.777s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-09 16:23:56,2024-01-09 16:23:57,0.705s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-09 16:23:57,2024-01-09 16:23:59,2.169s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-09 16:23:59,2024-01-09 16:24:01,1.475s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-09 16:24:01,2024-01-09 16:24:02,1.480s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-09 16:24:02,2024-01-09 16:24:03,0.876s,PASSED
