Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,,,,2024-01-15 15:43:28,2024-01-15 15:43:41,12.734s,ERROR
,,,,,,,
Test Cases/me corp/Login,,,,2024-01-15 15:43:29,2024-01-15 15:43:33,4.681s,FAILED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,,,,2024-01-15 15:43:29,2024-01-15 15:43:29,0.002s,PASSED
"password = ""Mobile123+""",,,,2024-01-15 15:43:29,2024-01-15 15:43:29,0.001s,PASSED
switch (role),,,,2024-01-15 15:43:29,2024-01-15 15:43:30,1.301s,PASSED
"openBrowser("""")",,,,2024-01-15 15:43:30,2024-01-15 15:43:33,2.800s,FAILED
,,,,,,,
Test Cases/me corp/Transaction-AppBaru-InputData-inisiasi,,,,2024-01-15 15:43:33,2024-01-15 15:43:34,1.137s,ERROR
robot = new java.awt.Robot(),,,,2024-01-15 15:43:34,2024-01-15 15:43:34,0.052s,PASSED
driver = getWebDriver(),,,,2024-01-15 15:43:34,2024-01-15 15:43:34,0.015s,ERROR
,,,,,,,
Test Cases/me corp/Transaction-AppPending-InputData-data-entry,,,,2024-01-15 15:43:34,2024-01-15 15:43:37,2.882s,FAILED
userDir = getProjectDir(),,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.276s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.185s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.205s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",,,,2024-01-15 15:43:37,2024-01-15 15:43:37,0.037s,FAILED
,,,,,,,
Test Cases/me corp/Transaction-AppPending-InputData-corporateLoan,,,,2024-01-15 15:43:37,2024-01-15 15:43:39,1.719s,FAILED
userDir = getProjectDir(),,,,2024-01-15 15:43:39,2024-01-15 15:43:39,0.005s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,,,,2024-01-15 15:43:39,2024-01-15 15:43:39,0.002s,PASSED
"click(findTestObject(""ME_AppPending/span_Collateral dan Loan""))",,,,2024-01-15 15:43:39,2024-01-15 15:43:39,0.205s,FAILED
,,,,,,,
Test Cases/me corp/Transaction-AppPending-InputData-Vehicle,,,,2024-01-15 15:43:39,2024-01-15 15:43:41,1.794s,FAILED
userDir = getProjectDir(),,,,2024-01-15 15:43:41,2024-01-15 15:43:41,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,,,,2024-01-15 15:43:41,2024-01-15 15:43:41,0.001s,PASSED
"scrollToPosition(0, 130)",,,,2024-01-15 15:43:41,2024-01-15 15:43:41,0.030s,FAILED
