Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 14:07:33,2024-01-09 14:09:34,2m - 0.799s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 14:07:33,2024-01-09 14:07:44,11.015s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 14:07:34,2024-01-09 14:07:34,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 14:07:34,2024-01-09 14:07:34,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 14:07:34,2024-01-09 14:07:36,1.634s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 14:07:36,2024-01-09 14:07:41,5.035s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 14:07:41,2024-01-09 14:07:42,1.281s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 14:07:42,2024-01-09 14:07:42,0.060s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 14:07:42,2024-01-09 14:07:43,0.861s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 14:07:43,2024-01-09 14:07:43,0.702s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-09 14:07:43,2024-01-09 14:07:44,0.736s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 14:07:44,2024-01-09 14:09:34,1m - 49.311s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 14:07:45,2024-01-09 14:07:45,0.060s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 14:07:45,2024-01-09 14:07:45,0.015s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 14:07:45,2024-01-09 14:07:45,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 14:07:45,2024-01-09 14:07:45,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 14:07:45,2024-01-09 14:07:46,0.608s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-09 14:07:46,2024-01-09 14:07:46,0.609s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-09 14:07:46,2024-01-09 14:07:47,0.839s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-09 14:07:47,2024-01-09 14:07:48,0.637s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-09 14:07:48,2024-01-09 14:07:49,0.574s,PASSED
