Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-09 11:20:37,2024-01-09 11:21:24,47.094s,ERROR
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-09 11:20:38,2024-01-09 11:20:51,13.310s,ERROR
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-09 11:20:39,2024-01-09 11:20:39,0.002s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-09 11:20:39,2024-01-09 11:20:39,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-09 11:20:39,2024-01-09 11:20:41,1.764s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-09 11:20:41,2024-01-09 11:20:48,7.713s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-09 11:20:48,2024-01-09 11:20:49,1.191s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-09 11:20:49,2024-01-09 11:20:50,0.346s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-09 11:20:50,2024-01-09 11:20:51,0.819s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-09 11:20:51,2024-01-09 11:20:51,0.717s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + ""scenario-1-aplikasi-baru-login.png"")",Firefox 121.0,,,2024-01-09 11:20:51,2024-01-09 11:20:51,0.041s,ERROR
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-09 11:20:51,2024-01-09 11:21:24,33.125s,FAILED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-09 11:20:53,2024-01-09 11:20:53,0.060s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-09 11:20:53,2024-01-09 11:20:53,0.014s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-09 11:20:53,2024-01-09 11:20:53,0.001s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-09 11:20:53,2024-01-09 11:20:53,0.002s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-09 11:20:53,2024-01-09 11:21:24,31.354s,FAILED
