Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MECORP,Firefox 121.0,,,2024-01-10 17:25:16,2024-01-10 17:30:36,5m - 20.218s,FAILED
,,,,,,,
Test Cases/me corp/Login,Firefox 121.0,,,2024-01-10 17:25:17,2024-01-10 17:25:30,13.059s,PASSED
username = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Firefox 121.0,,,2024-01-10 17:25:17,2024-01-10 17:25:17,0.001s,PASSED
"password = ""Mobile123+""",Firefox 121.0,,,2024-01-10 17:25:17,2024-01-10 17:25:17,0.001s,PASSED
switch (role),Firefox 121.0,,,2024-01-10 17:25:17,2024-01-10 17:25:19,1.636s,PASSED
"openBrowser("""")",Firefox 121.0,,,2024-01-10 17:25:19,2024-01-10 17:25:26,6.615s,PASSED
navigateToUrl(ME_url),Firefox 121.0,,,2024-01-10 17:25:26,2024-01-10 17:25:27,1.790s,PASSED
maximizeWindow(),Firefox 121.0,,,2024-01-10 17:25:27,2024-01-10 17:25:27,0.069s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User ID_login""), username)",Firefox 121.0,,,2024-01-10 17:25:27,2024-01-10 17:25:28,0.818s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_User Password_login""), password)",Firefox 121.0,,,2024-01-10 17:25:28,2024-01-10 17:25:29,0.793s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Login""))",Firefox 121.0,,,2024-01-10 17:25:29,2024-01-10 17:25:30,0.686s,PASSED
,,,,,,,
Test Cases/me corp/inisiasi,Firefox 121.0,,,2024-01-10 17:25:30,2024-01-10 17:26:50,1m - 19.921s,PASSED
robot = new java.awt.Robot(),Firefox 121.0,,,2024-01-10 17:25:31,2024-01-10 17:25:31,0.079s,PASSED
driver = getWebDriver(),Firefox 121.0,,,2024-01-10 17:25:31,2024-01-10 17:25:31,0.021s,PASSED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 17:25:31,2024-01-10 17:25:31,0.002s,PASSED
ssDir = userDir + sprint2WebScreenshotPath,Firefox 121.0,,,2024-01-10 17:25:31,2024-01-10 17:25:31,0.003s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Transaksi""))",Firefox 121.0,,,2024-01-10 17:25:31,2024-01-10 17:25:32,1.055s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Aplikasi Baru""))",Firefox 121.0,,,2024-01-10 17:25:32,2024-01-10 17:25:33,0.646s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-memilih-button-transaksi-dan-aplikasi-baru.png"")",Firefox 121.0,,,2024-01-10 17:25:33,2024-01-10 17:25:34,0.872s,PASSED
"if (tipeKonsumen == ""Perorangan"")",Firefox 121.0,,,2024-01-10 17:25:34,2024-01-10 17:25:34,0.001s,PASSED
else,Firefox 121.0,,,2024-01-10 17:25:34,2024-01-10 17:25:34,0.553s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""))",Firefox 121.0,,,2024-01-10 17:25:34,2024-01-10 17:25:35,0.604s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input-badanusaha""), badanUsaha)",Firefox 121.0,,,2024-01-10 17:25:35,2024-01-10 17:25:35,0.727s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-input-badan-usaha.png"")",Firefox 121.0,,,2024-01-10 17:25:35,2024-01-10 17:25:36,0.612s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/span_Perseroan Terbatas ( PT. , NV. , LTD. )""))",Firefox 121.0,,,2024-01-10 17:25:36,2024-01-10 17:25:37,0.650s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-page-sebelum-input-capture.png"")",Firefox 121.0,,,2024-01-10 17:25:37,2024-01-10 17:25:37,0.525s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_npwp""))",Firefox 121.0,,,2024-01-10 17:25:37,2024-01-10 17:25:38,0.607s,PASSED
npwpPath = userDir + pathNPWP,Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.001s,PASSED
siupPath = userDir + pathSIUP,Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.002s,PASSED
tdpPath = userDir + pathTDP,Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.000s,PASSED
"npwpPath = npwpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.002s,PASSED
"siupPath = siupPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.001s,PASSED
"tdpPath = tdpPath.replace(""/"", ""\"")",Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:38,0.000s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), npwpPath)",Firefox 121.0,,,2024-01-10 17:25:38,2024-01-10 17:25:40,2.391s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_NPWP""), 0)",Firefox 121.0,,,2024-01-10 17:25:40,2024-01-10 17:26:11,30.512s,PASSED
npwpTemp = nanoTime().toString(),Firefox 121.0,,,2024-01-10 17:26:11,2024-01-10 17:26:11,0.010s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_NPWP No fix""), npwpTemp)",Firefox 121.0,,,2024-01-10 17:26:11,2024-01-10 17:26:18,7.562s,PASSED
"setText(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/input_Name fix""), nama)",Firefox 121.0,,,2024-01-10 17:26:18,2024-01-10 17:26:19,0.793s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_siupfix""))",Firefox 121.0,,,2024-01-10 17:26:19,2024-01-10 17:26:20,0.735s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), siupPath)",Firefox 121.0,,,2024-01-10 17:26:20,2024-01-10 17:26:22,1.897s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Capture_TDP""))",Firefox 121.0,,,2024-01-10 17:26:22,2024-01-10 17:26:23,1.598s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), tdpPath)",Firefox 121.0,,,2024-01-10 17:26:23,2024-01-10 17:26:25,1.790s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Capture-npwp-siup-tdp.png"")",Firefox 121.0,,,2024-01-10 17:26:25,2024-01-10 17:26:26,1.133s,PASSED
"if (isPerubahanData == ""ya"")",Firefox 121.0,,,2024-01-10 17:26:26,2024-01-10 17:26:26,0.000s,PASSED
else,Firefox 121.0,,,2024-01-10 17:26:26,2024-01-10 17:26:27,0.563s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Memilih-Radio-Button-Perubahan-Data.png"")",Firefox 121.0,,,2024-01-10 17:26:27,2024-01-10 17:26:27,0.617s,PASSED
"click(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/button_Prosesfix""))",Firefox 121.0,,,2024-01-10 17:26:27,2024-01-10 17:26:28,0.586s,PASSED
"waitForElementPresent(findTestObject(""MEApp_AppBaru_InisiasiKonsumen/AplikasiBaruMatching""), 300)",Firefox 121.0,,,2024-01-10 17:26:28,2024-01-10 17:26:37,9.207s,PASSED
"takeFullPageScreenshotAsCheckpoint(ssDir + matrix + ""-Masuk-aplikasi-matching.png"")",Firefox 121.0,,,2024-01-10 17:26:37,2024-01-10 17:26:38,0.627s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_In Process""))",Firefox 121.0,,,2024-01-10 17:26:38,2024-01-10 17:26:39,0.662s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Blacklist""))",Firefox 121.0,,,2024-01-10 17:26:39,2024-01-10 17:26:39,0.732s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/a_Rejectlist""))",Firefox 121.0,,,2024-01-10 17:26:39,2024-01-10 17:26:40,0.588s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 17:26:40,2024-01-10 17:26:43,3.017s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_OK""))",Firefox 121.0,,,2024-01-10 17:26:43,2024-01-10 17:26:43,0.590s,PASSED
"click(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Ya""))",Firefox 121.0,,,2024-01-10 17:26:43,2024-01-10 17:26:45,1.637s,PASSED
delay(3),Firefox 121.0,,,2024-01-10 17:26:45,2024-01-10 17:26:48,3.014s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Berhasil-dilakukan-inisiasi-konsumen-baru.png"")",Firefox 121.0,,,2024-01-10 17:26:48,2024-01-10 17:26:50,1.575s,PASSED
,,,,,,,
Test Cases/me corp/data-entry-aplikasi-pending,Firefox 121.0,,,2024-01-10 17:26:50,2024-01-10 17:30:36,3m - 46.523s,FAILED
userDir = getProjectDir(),Firefox 121.0,,,2024-01-10 17:26:51,2024-01-10 17:26:51,0.001s,PASSED
"setText(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/input_SID Name_form-control ng-untouched ng-pristine ng-invalid""), konsumen_SID, OPTIONAL)",Firefox 121.0,,,2024-01-10 17:26:51,2024-01-10 17:27:21,30.300s,PASSED
"scrollToElement(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/i_Fax 2_ri-arrow-right-line""), 60, OPTIONAL)",Firefox 121.0,,,2024-01-10 17:27:21,2024-01-10 17:27:47,25.861s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Surat Keterangan Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 17:27:47,2024-01-10 17:27:48,0.901s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-masuk-submenu-surat-keterangan-domisili.png"")",Firefox 121.0,,,2024-01-10 17:27:48,2024-01-10 17:27:50,1.696s,PASSED
"markPassed(""scenario 1 - Masuk submenu surat keterangan domisili"")",Firefox 121.0,,,2024-01-10 17:27:50,2024-01-10 17:27:50,0.017s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_Capture_Domisili""), OPTIONAL)",Firefox 121.0,,,2024-01-10 17:27:50,2024-01-10 17:27:51,0.744s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), userDir + cobaKTP.replace(""/"", ""\""))",Firefox 121.0,,,2024-01-10 17:27:51,2024-01-10 17:27:53,2.406s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-capture-surat-keterangan-domisili-berhasil.png"")",Firefox 121.0,,,2024-01-10 17:27:53,2024-01-10 17:27:55,2.346s,PASSED
"markPassed(""scenario 1 - Capture surat keterangan domisili berhasil"")",Firefox 121.0,,,2024-01-10 17:27:55,2024-01-10 17:27:55,0.003s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/button_FAP""), OPTIONAL)",Firefox 121.0,,,2024-01-10 17:27:55,2024-01-10 17:27:56,0.791s,PASSED
"takeFullPageScreenshotAsCheckpoint(userDir + sprint4WebScreenshootPath + ""scenario-1-Masuk-submenu-FAP.png"")",Firefox 121.0,,,2024-01-10 17:27:56,2024-01-10 17:27:59,3.132s,PASSED
"markPassed(""scenario 1 - Masuk submenu FAP"")",Firefox 121.0,,,2024-01-10 17:27:59,2024-01-10 17:27:59,0.001s,PASSED
"click(findTestObject(""Object Repository/Input_Corporate/Input_Konsumen/a_Add Capture_FAP""), OPTIONAL)",Firefox 121.0,,,2024-01-10 17:27:59,2024-01-10 17:28:00,0.821s,PASSED
"popup.popup.uploadFile(findTestObject(""Object Repository/MEApp_AppBaru_InisiasiKonsumen/Page_Mobile Entry - BCAF/button_Local File""), userDir + cobaKTP.replace(""/"", ""\""))",Firefox 121.0,,,2024-01-10 17:28:00,2024-01-10 17:28:03,2.439s,PASSED
